Year,Month,DayOfWeek,IATA_Code_Marketing_Airline,CRSDepTime,DepDelay,ArrDelay,Distance,CarrierDelay,WeatherDelay,LateAircraftDelay,Delay_Category
2024,1,7,UA,1835,118.0,100.0,1235.0,4.0,0.0,96.0,Red
2024,1,3,WN,840,3.0,3.0,1371.0,0.0,0.0,0.0,Green
2024,1,4,UA,2010,5.0,-17.0,1609.0,0.0,0.0,0.0,Green
2024,1,1,AA,2115,60.0,37.0,910.0,11.0,0.0,26.0,Orange
2024,1,3,WN,1630,-5.0,-9.0,236.0,0.0,0.0,0.0,Green
2024,1,1,AA,1108,-5.0,-16.0,511.0,0.0,0.0,0.0,Green
2024,1,1,UA,1745,-3.0,-19.0,1605.0,0.0,0.0,0.0,Green
2024,1,2,B6,1940,4.0,-11.0,2381.0,0.0,0.0,0.0,Green
2024,1,3,UA,949,-5.0,-14.0,253.0,0.0,0.0,0.0,Green
2024,1,3,B6,859,-5.0,-18.0,950.0,0.0,0.0,0.0,Green
2024,1,7,WN,1110,-4.0,-10.0,210.0,0.0,0.0,0.0,Green
2024,1,1,WN,840,6.0,-4.0,349.0,0.0,0.0,0.0,Green
2024,1,2,WN,1740,21.0,16.0,402.0,0.0,0.0,16.0,Orange
2024,1,5,WN,900,4.0,-16.0,775.0,0.0,0.0,0.0,Green
2024,1,6,WN,1215,-1.0,-12.0,757.0,0.0,0.0,0.0,Green
2024,1,7,AA,1136,32.0,20.0,361.0,6.0,0.0,14.0,Orange
2024,1,1,AA,1726,3.0,14.0,399.0,0.0,0.0,0.0,Green
2024,1,5,WN,655,-4.0,-11.0,1444.0,0.0,0.0,0.0,Green
2024,1,3,DL,1332,-6.0,-1.0,284.0,0.0,0.0,0.0,Green
2024,1,3,WN,1755,-6.0,8.0,1123.0,0.0,0.0,0.0,Green
2024,1,6,WN,1325,-5.0,2.0,283.0,0.0,0.0,0.0,Green
2024,1,4,AA,600,-4.0,-14.0,391.0,0.0,0.0,0.0,Green
2024,1,2,UA,1230,20.0,55.0,493.0,20.0,0.0,0.0,Orange
2024,1,5,UA,1034,9.0,19.0,1062.0,9.0,0.0,0.0,Orange
2024,1,6,B6,930,3.0,-10.0,399.0,0.0,0.0,0.0,Green
2024,1,7,G4,1655,-20.0,-47.0,511.0,0.0,0.0,0.0,Green
2024,1,4,F9,1035,-10.0,-29.0,627.0,0.0,0.0,0.0,Green
2024,1,6,UA,1114,-7.0,-15.0,737.0,0.0,0.0,0.0,Green
2024,1,2,AA,609,-8.0,-1.0,2475.0,0.0,0.0,0.0,Green
2024,1,2,HA,1130,8.0,13.0,216.0,0.0,0.0,0.0,Green
2024,1,5,NK,2019,-10.0,-21.0,407.0,0.0,0.0,0.0,Green
2024,1,7,AA,1240,-13.0,-9.0,279.0,0.0,0.0,0.0,Green
2024,1,2,AA,616,249.0,247.0,408.0,247.0,0.0,0.0,Red
2024,1,2,WN,1550,66.0,56.0,349.0,9.0,0.0,47.0,Orange
2024,1,4,WN,1155,-5.0,-5.0,973.0,0.0,0.0,0.0,Green
2024,1,7,DL,1410,6.0,0.0,350.0,0.0,0.0,0.0,Green
2024,1,4,AA,1439,6.0,-3.0,1121.0,0.0,0.0,0.0,Green
2024,1,7,WN,1420,32.0,24.0,456.0,24.0,0.0,0.0,Orange
2024,1,2,UA,1409,-3.0,2.0,363.0,0.0,0.0,0.0,Green
2024,1,2,AA,1316,125.0,143.0,177.0,0.0,48.0,77.0,Red
2024,1,1,AA,1005,-11.0,-14.0,613.0,0.0,0.0,0.0,Green
2024,1,6,AA,1817,8.0,2.0,2282.0,0.0,0.0,0.0,Green
2024,1,6,UA,905,-7.0,-6.0,746.0,0.0,0.0,0.0,Green
2024,1,1,WN,845,3.0,-5.0,361.0,0.0,0.0,0.0,Green
2024,1,5,UA,1610,18.0,5.0,4962.0,0.0,0.0,0.0,Green
2024,1,3,WN,615,-2.0,-11.0,1246.0,0.0,0.0,0.0,Green
2024,1,4,AA,2120,10.0,10.0,583.0,0.0,0.0,0.0,Green
2024,1,1,AA,1426,5.0,-1.0,328.0,0.0,0.0,0.0,Green
2024,1,3,F9,540,0.0,-17.0,1121.0,0.0,0.0,0.0,Green
2024,1,7,UA,1325,3.0,-2.0,524.0,0.0,0.0,0.0,Green
2024,1,7,DL,1010,215.0,202.0,456.0,15.0,0.0,187.0,Red
2024,1,7,AS,600,139.0,136.0,933.0,136.0,0.0,0.0,Red
2024,1,6,WN,1430,-3.0,-23.0,389.0,0.0,0.0,0.0,Green
2024,1,7,WN,1205,7.0,14.0,1067.0,0.0,0.0,0.0,Green
2024,1,6,WN,1255,17.0,39.0,1041.0,0.0,0.0,17.0,Orange
2024,1,4,AA,1654,-5.0,-9.0,597.0,0.0,0.0,0.0,Green
2024,1,1,F9,715,-2.0,2.0,1506.0,0.0,0.0,0.0,Green
2024,1,3,DL,1625,-2.0,-13.0,1587.0,0.0,0.0,0.0,Green
2024,1,2,WN,1540,23.0,15.0,562.0,12.0,0.0,3.0,Orange
2024,1,7,AA,1442,-1.0,-1.0,1773.0,0.0,0.0,0.0,Green
2024,1,4,F9,1942,0.0,3.0,927.0,0.0,0.0,0.0,Green
2024,1,1,UA,712,110.0,84.0,997.0,84.0,0.0,0.0,Red
2024,1,3,F9,1430,-15.0,-26.0,1607.0,0.0,0.0,0.0,Green
2024,1,7,NK,2255,15.0,16.0,406.0,15.0,0.0,0.0,Orange
2024,1,2,B6,1000,-7.0,-20.0,184.0,0.0,0.0,0.0,Green
2024,1,1,AA,1655,-1.0,-2.0,733.0,0.0,0.0,0.0,Green
2024,1,3,AA,1145,-2.0,0.0,802.0,0.0,0.0,0.0,Green
2024,1,1,DL,1433,-13.0,-28.0,442.0,0.0,0.0,0.0,Green
2024,1,7,WN,1210,2.0,-50.0,2556.0,0.0,0.0,0.0,Green
2024,1,3,UA,1010,1.0,12.0,212.0,0.0,0.0,0.0,Green
2024,1,4,AA,1636,-3.0,11.0,224.0,0.0,0.0,0.0,Green
2024,1,1,AA,2130,11.0,1.0,802.0,0.0,0.0,0.0,Green
2024,1,1,DL,1935,42.0,46.0,451.0,42.0,0.0,0.0,Orange
2024,1,5,DL,1557,-4.0,-11.0,352.0,0.0,0.0,0.0,Green
2024,1,6,NK,1036,-6.0,-11.0,861.0,0.0,0.0,0.0,Green
2024,1,3,DL,625,5.0,-12.0,1900.0,0.0,0.0,0.0,Green
2024,1,7,AA,855,50.0,32.0,285.0,32.0,0.0,0.0,Orange
2024,1,4,AA,1544,-6.0,4.0,925.0,0.0,0.0,0.0,Green
2024,1,4,WN,930,-4.0,-17.0,404.0,0.0,0.0,0.0,Green
2024,1,2,AA,1915,1.0,22.0,1231.0,1.0,0.0,0.0,Orange
2024,1,1,DL,1955,83.0,79.0,954.0,11.0,0.0,68.0,Red
2024,1,7,AS,1928,-3.0,-13.0,991.0,0.0,0.0,0.0,Green
2024,1,3,UA,745,-5.0,6.0,403.0,0.0,0.0,0.0,Green
2024,1,5,UA,1745,-11.0,-24.0,300.0,0.0,0.0,0.0,Green
2024,1,7,WN,2035,9.0,6.0,249.0,0.0,0.0,0.0,Green
2024,1,5,AS,1000,13.0,11.0,287.0,0.0,0.0,0.0,Green
2024,1,2,UA,1115,197.0,184.0,284.0,0.0,0.0,5.0,Red
2024,1,1,DL,1325,-5.0,-14.0,150.0,0.0,0.0,0.0,Green
2024,1,4,WN,635,-1.0,-5.0,255.0,0.0,0.0,0.0,Green
2024,1,2,DL,1550,-4.0,-18.0,2504.0,0.0,0.0,0.0,Green
2024,1,3,UA,1620,-9.0,-29.0,848.0,0.0,0.0,0.0,Green
2024,1,6,AA,1835,83.0,79.0,600.0,0.0,0.0,79.0,Red
2024,1,6,DL,2135,-5.0,-27.0,1013.0,0.0,0.0,0.0,Green
2024,1,2,AS,1545,3.0,9.0,399.0,0.0,0.0,0.0,Green
2024,1,1,DL,1340,14.0,16.0,1535.0,14.0,0.0,0.0,Orange
2024,1,7,WN,2025,28.0,19.0,1747.0,18.0,0.0,1.0,Orange
2024,1,6,AS,1130,57.0,50.0,978.0,50.0,0.0,0.0,Orange
2024,1,6,UA,1625,-12.0,-46.0,900.0,0.0,0.0,0.0,Green
2024,1,7,WN,1300,-7.0,-18.0,341.0,0.0,0.0,0.0,Green
2024,1,6,WN,605,-3.0,2.0,581.0,0.0,0.0,0.0,Green
2024,1,3,AA,1905,25.0,39.0,431.0,25.0,0.0,0.0,Orange
2024,1,5,NK,1842,24.0,16.0,1107.0,0.0,0.0,16.0,Orange
2024,1,7,AA,2104,31.0,13.0,818.0,0.0,0.0,0.0,Green
2024,1,7,NK,1342,160.0,184.0,1045.0,8.0,0.0,152.0,Red
2024,1,4,NK,1500,-5.0,-7.0,345.0,0.0,0.0,0.0,Green
2024,1,3,DL,2125,13.0,17.0,311.0,13.0,0.0,0.0,Orange
2024,1,2,UA,1905,12.0,10.0,406.0,0.0,0.0,0.0,Green
2024,1,5,G4,635,-11.0,-14.0,895.0,0.0,0.0,0.0,Green
2024,1,5,UA,940,-2.0,0.0,628.0,0.0,0.0,0.0,Green
2024,1,1,UA,1356,46.0,35.0,474.0,0.0,35.0,0.0,Orange
2024,1,4,AS,2055,-2.0,-15.0,337.0,0.0,0.0,0.0,Green
2024,1,1,AA,730,-6.0,-37.0,1726.0,0.0,0.0,0.0,Green
2024,1,1,AS,1644,-6.0,-14.0,433.0,0.0,0.0,0.0,Green
2024,1,4,AA,1055,5.0,11.0,177.0,0.0,0.0,0.0,Green
2024,1,6,DL,1210,-10.0,-26.0,599.0,0.0,0.0,0.0,Green
2024,1,1,AA,1409,26.0,15.0,528.0,0.0,0.0,15.0,Orange
2024,1,3,UA,1543,-36.0,-28.0,559.0,0.0,0.0,0.0,Green
2024,1,4,DL,530,-8.0,0.0,463.0,0.0,0.0,0.0,Green
2024,1,1,UA,952,10.0,24.0,641.0,10.0,0.0,0.0,Orange
2024,1,1,DL,1700,-8.0,-8.0,399.0,0.0,0.0,0.0,Green
2024,1,1,AA,800,-2.0,-22.0,1916.0,0.0,0.0,0.0,Green
2024,1,1,WN,635,-7.0,-14.0,390.0,0.0,0.0,0.0,Green
2024,1,1,NK,530,-10.0,-25.0,684.0,0.0,0.0,0.0,Green
2024,1,1,DL,645,-4.0,-6.0,1931.0,0.0,0.0,0.0,Green
2024,1,1,AA,1649,152.0,130.0,1171.0,8.0,0.0,122.0,Red
2024,1,4,UA,600,-5.0,-23.0,143.0,0.0,0.0,0.0,Green
2024,1,3,DL,1655,26.0,22.0,1969.0,22.0,0.0,0.0,Orange
2024,1,7,HA,1300,6.0,2.0,216.0,0.0,0.0,0.0,Green
2024,1,7,UA,945,-2.0,-16.0,441.0,0.0,0.0,0.0,Green
2024,1,3,DL,715,-2.0,9.0,2092.0,0.0,0.0,0.0,Green
2024,1,5,DL,705,-5.0,14.0,726.0,0.0,0.0,0.0,Green
2024,1,1,DL,2105,-3.0,-26.0,541.0,0.0,0.0,0.0,Green
2024,1,6,AA,835,12.0,17.0,802.0,12.0,0.0,0.0,Orange
2024,1,4,UA,1716,-3.0,-16.0,141.0,0.0,0.0,0.0,Green
2024,1,1,WN,1045,-3.0,2.0,986.0,0.0,0.0,0.0,Green
2024,1,3,WN,1730,-5.0,-17.0,486.0,0.0,0.0,0.0,Green
2024,1,3,AA,1935,-9.0,-26.0,946.0,0.0,0.0,0.0,Green
2024,1,6,AA,1418,-10.0,-26.0,174.0,0.0,0.0,0.0,Green
2024,1,3,UA,630,50.0,34.0,1846.0,34.0,0.0,0.0,Orange
2024,1,2,DL,1213,137.0,133.0,106.0,0.0,0.0,107.0,Red
2024,1,1,WN,1620,-1.0,-19.0,806.0,0.0,0.0,0.0,Green
2024,1,7,UA,2030,1.0,2.0,3365.0,0.0,0.0,0.0,Green
2024,1,1,AA,932,-9.0,23.0,737.0,23.0,0.0,0.0,Orange
2024,1,2,DL,1745,5.0,-9.0,610.0,0.0,0.0,0.0,Green
2024,1,1,B6,1000,-6.0,-45.0,2248.0,0.0,0.0,0.0,Green
2024,1,2,AA,1419,-11.0,-17.0,335.0,0.0,0.0,0.0,Green
2024,1,1,AA,1523,-5.0,-13.0,1017.0,0.0,0.0,0.0,Green
2024,1,7,DL,600,-2.0,-10.0,500.0,0.0,0.0,0.0,Green
2024,1,6,F9,2032,-10.0,-28.0,1052.0,0.0,0.0,0.0,Green
2024,1,4,AA,1240,10.0,2.0,482.0,0.0,0.0,0.0,Green
2024,1,2,WN,1910,-5.0,-22.0,584.0,0.0,0.0,0.0,Green
2024,1,4,WN,800,-4.0,-24.0,516.0,0.0,0.0,0.0,Green
2024,1,2,HA,1645,1.0,18.0,4983.0,18.0,0.0,0.0,Orange
2024,1,5,NK,907,-7.0,-4.0,1500.0,0.0,0.0,0.0,Green
2024,1,7,G4,640,-9.0,-22.0,1312.0,0.0,0.0,0.0,Green
2024,1,4,WN,815,38.0,22.0,1014.0,22.0,0.0,0.0,Orange
2024,1,6,DL,720,-10.0,-13.0,694.0,0.0,0.0,0.0,Green
2024,1,3,NK,2248,24.0,-12.0,1440.0,0.0,0.0,0.0,Green
2024,1,5,AA,1347,34.0,23.0,213.0,0.0,0.0,23.0,Orange
2024,1,2,DL,1245,16.0,-1.0,1487.0,0.0,0.0,0.0,Green
2024,1,4,DL,1145,-7.0,-12.0,175.0,0.0,0.0,0.0,Green
2024,1,2,WN,2125,-15.0,-15.0,516.0,0.0,0.0,0.0,Green
2024,1,3,WN,610,1.0,-1.0,1747.0,0.0,0.0,0.0,Green
2024,1,1,WN,725,-1.0,3.0,632.0,0.0,0.0,0.0,Green
2024,1,7,UA,1320,-10.0,-12.0,488.0,0.0,0.0,0.0,Green
2024,1,2,WN,1055,-1.0,-1.0,888.0,0.0,0.0,0.0,Green
2024,1,5,DL,1834,-1.0,-9.0,859.0,0.0,0.0,0.0,Green
2024,1,4,DL,1959,-8.0,-19.0,677.0,0.0,0.0,0.0,Green
2024,1,5,AS,1942,-14.0,-18.0,571.0,0.0,0.0,0.0,Green
2024,1,7,WN,1330,20.0,-2.0,1440.0,0.0,0.0,0.0,Green
2024,1,6,WN,1735,-1.0,4.0,406.0,0.0,0.0,0.0,Green
2024,1,3,DL,700,7.0,-3.0,1900.0,0.0,0.0,0.0,Green
2024,1,5,WN,945,1.0,-7.0,991.0,0.0,0.0,0.0,Green
2024,1,5,G4,1608,0.0,-12.0,1104.0,0.0,0.0,0.0,Green
2024,1,1,DL,600,-2.0,14.0,589.0,0.0,0.0,0.0,Green
2024,1,5,UA,815,-6.0,-14.0,937.0,0.0,0.0,0.0,Green
2024,1,7,WN,1820,41.0,37.0,231.0,3.0,0.0,34.0,Orange
2024,1,2,WN,725,-6.0,-19.0,1199.0,0.0,0.0,0.0,Green
2024,1,1,WN,1720,-3.0,20.0,137.0,0.0,0.0,0.0,Orange
2024,1,1,UA,1355,-7.0,-34.0,1012.0,0.0,0.0,0.0,Green
2024,1,1,WN,1030,-4.0,-16.0,417.0,0.0,0.0,0.0,Green
2024,1,5,B6,600,-5.0,-19.0,1050.0,0.0,0.0,0.0,Green
2024,1,5,DL,1332,104.0,124.0,284.0,104.0,0.0,0.0,Red
2024,1,6,UA,2020,-8.0,-21.0,896.0,0.0,0.0,0.0,Green
2024,1,4,UA,1335,-2.0,-8.0,495.0,0.0,0.0,0.0,Green
2024,1,7,WN,1320,3.0,-12.0,362.0,0.0,0.0,0.0,Green
2024,1,3,WN,1350,-2.0,-15.0,223.0,0.0,0.0,0.0,Green
2024,1,6,UA,600,-9.0,6.0,483.0,0.0,0.0,0.0,Green
2024,1,5,WN,1140,86.0,94.0,361.0,0.0,86.0,0.0,Red
2024,1,3,WN,1800,-11.0,-14.0,527.0,0.0,0.0,0.0,Green
2024,1,4,UA,700,-7.0,-18.0,427.0,0.0,0.0,0.0,Green
2024,1,4,WN,1440,-3.0,2.0,1053.0,0.0,0.0,0.0,Green
2024,1,2,AA,1651,5.0,-12.0,736.0,0.0,0.0,0.0,Green
2024,1,6,UA,1809,-10.0,-22.0,413.0,0.0,0.0,0.0,Green
2024,1,2,AA,1151,-3.0,31.0,413.0,0.0,0.0,0.0,Orange
2024,1,2,WN,615,-1.0,-4.0,696.0,0.0,0.0,0.0,Green
2024,1,3,WN,1545,-6.0,-15.0,333.0,0.0,0.0,0.0,Green
2024,1,2,UA,1315,-10.0,-25.0,2704.0,0.0,0.0,0.0,Green
2024,1,1,AA,1810,40.0,2.0,640.0,0.0,0.0,0.0,Green
2024,1,4,NK,1151,44.0,35.0,223.0,0.0,0.0,35.0,Orange
2024,1,7,AA,1015,-7.0,-6.0,237.0,0.0,0.0,0.0,Green
2024,1,7,AA,1117,-12.0,-30.0,139.0,0.0,0.0,0.0,Green
2024,1,7,DL,1425,0.0,-18.0,1034.0,0.0,0.0,0.0,Green
2024,1,7,AA,1617,180.0,201.0,1085.0,0.0,0.0,180.0,Red
2024,1,4,WN,2005,3.0,-6.0,551.0,0.0,0.0,0.0,Green
2024,1,5,WN,1205,6.0,-5.0,386.0,0.0,0.0,0.0,Green
2024,1,3,UA,2055,-6.0,-29.0,3302.0,0.0,0.0,0.0,Green
2024,1,3,WN,825,7.0,14.0,919.0,0.0,0.0,0.0,Green
2024,1,7,WN,1605,4.0,-6.0,1262.0,0.0,0.0,0.0,Green
2024,1,3,WN,1515,-1.0,-20.0,562.0,0.0,0.0,0.0,Green
2024,1,6,DL,555,0.0,-2.0,692.0,0.0,0.0,0.0,Green
2024,1,1,DL,1405,3.0,-17.0,866.0,0.0,0.0,0.0,Green
2024,1,2,NK,606,-7.0,-32.0,852.0,0.0,0.0,0.0,Green
2024,1,5,AA,720,-6.0,0.0,1460.0,0.0,0.0,0.0,Green
2024,1,2,UA,1530,5.0,-19.0,300.0,0.0,0.0,0.0,Green
2024,1,2,AA,1451,49.0,39.0,334.0,0.0,0.0,39.0,Orange
2024,1,5,WN,1235,99.0,88.0,369.0,15.0,0.0,73.0,Red
2024,1,3,WN,1555,0.0,-5.0,393.0,0.0,0.0,0.0,Green
2024,1,2,AS,705,-9.0,-9.0,1050.0,0.0,0.0,0.0,Green
2024,1,5,WN,1810,4.0,-12.0,979.0,0.0,0.0,0.0,Green
2024,1,5,UA,2029,10.0,11.0,488.0,0.0,0.0,0.0,Green
2024,1,5,DL,600,-3.0,-19.0,508.0,0.0,0.0,0.0,Green
2024,1,3,WN,1110,8.0,19.0,327.0,8.0,0.0,0.0,Orange
2024,1,1,AS,700,-1.0,-14.0,2717.0,0.0,0.0,0.0,Green
2024,1,6,UA,1440,0.0,-26.0,838.0,0.0,0.0,0.0,Green
2024,1,6,AA,1647,134.0,138.0,179.0,0.0,3.0,131.0,Red
2024,1,2,UA,1625,140.0,153.0,997.0,58.0,0.0,82.0,Red
2024,1,2,AS,1708,-9.0,-17.0,344.0,0.0,0.0,0.0,Green
2024,1,5,AS,600,6.0,6.0,679.0,0.0,0.0,0.0,Green
2024,1,4,WN,835,-3.0,-1.0,1791.0,0.0,0.0,0.0,Green
2024,1,7,DL,1459,2.0,-2.0,184.0,0.0,0.0,0.0,Green
2024,1,3,AA,2020,18.0,20.0,719.0,14.0,0.0,4.0,Orange
2024,1,2,AA,722,-3.0,-1.0,328.0,0.0,0.0,0.0,Green
2024,1,6,WN,1205,-4.0,-23.0,926.0,0.0,0.0,0.0,Green
2024,1,7,UA,1702,-4.0,-22.0,871.0,0.0,0.0,0.0,Green
2024,1,3,WN,600,-5.0,-12.0,1108.0,0.0,0.0,0.0,Green
2024,1,5,B6,715,-6.0,0.0,1674.0,0.0,0.0,0.0,Green
2024,1,2,DL,1600,15.0,-3.0,1084.0,0.0,0.0,0.0,Green
2024,1,2,WN,915,-2.0,-7.0,701.0,0.0,0.0,0.0,Green
2024,1,7,WN,600,-8.0,-20.0,390.0,0.0,0.0,0.0,Green
2024,1,2,WN,1305,-3.0,5.0,407.0,0.0,0.0,0.0,Green
2024,1,4,DL,704,-10.0,-16.0,481.0,0.0,0.0,0.0,Green
2024,1,2,F9,605,-6.0,-13.0,1310.0,0.0,0.0,0.0,Green
2024,1,1,WN,715,-5.0,-22.0,543.0,0.0,0.0,0.0,Green
2024,1,2,DL,700,1.0,13.0,2158.0,0.0,0.0,0.0,Green
2024,1,1,B6,1145,-3.0,-17.0,760.0,0.0,0.0,0.0,Green
2024,1,2,AA,1205,13.0,13.0,2077.0,0.0,0.0,0.0,Green
2024,1,7,UA,1835,-2.0,-6.0,199.0,0.0,0.0,0.0,Green
2024,1,7,F9,605,-8.0,-5.0,787.0,0.0,0.0,0.0,Green
2024,1,6,DL,1250,-4.0,-16.0,489.0,0.0,0.0,0.0,Green
2024,1,7,WN,1630,8.0,-11.0,775.0,0.0,0.0,0.0,Green
2024,1,7,WN,1545,20.0,35.0,159.0,0.0,0.0,20.0,Orange
2024,1,1,WN,1750,-2.0,-29.0,1521.0,0.0,0.0,0.0,Green
2024,1,1,UA,1825,10.0,10.0,577.0,0.0,0.0,0.0,Green
2024,1,3,HA,1146,3.0,-5.0,100.0,0.0,0.0,0.0,Green
2024,1,6,AA,1223,-12.0,-8.0,539.0,0.0,0.0,0.0,Green
2024,1,6,WN,1135,5.0,4.0,337.0,0.0,0.0,0.0,Green
2024,1,4,AA,625,-6.0,-8.0,735.0,0.0,0.0,0.0,Green
2024,1,6,AA,1501,-8.0,-38.0,1192.0,0.0,0.0,0.0,Green
2024,1,7,UA,747,14.0,59.0,1492.0,14.0,0.0,0.0,Orange
2024,1,3,DL,2116,-1.0,-10.0,989.0,0.0,0.0,0.0,Green
2024,1,5,WN,630,-2.0,-5.0,628.0,0.0,0.0,0.0,Green
2024,1,5,DL,615,-4.0,-10.0,332.0,0.0,0.0,0.0,Green
2024,1,6,DL,705,-5.0,-30.0,760.0,0.0,0.0,0.0,Green
2024,1,2,DL,900,160.0,180.0,746.0,48.0,0.0,6.0,Red
2024,1,1,DL,1835,-6.0,-20.0,605.0,0.0,0.0,0.0,Green
2024,1,5,WN,625,-4.0,-15.0,255.0,0.0,0.0,0.0,Green
2024,1,2,DL,1255,-9.0,-23.0,292.0,0.0,0.0,0.0,Green
2024,1,7,WN,1240,-1.0,4.0,1069.0,0.0,0.0,0.0,Green
2024,1,2,UA,1720,-2.0,-19.0,388.0,0.0,0.0,0.0,Green
2024,1,2,DL,815,-8.0,7.0,337.0,0.0,0.0,0.0,Green
2024,1,1,WN,520,-4.0,-16.0,407.0,0.0,0.0,0.0,Green
2024,1,4,AA,1110,-3.0,-12.0,509.0,0.0,0.0,0.0,Green
2024,1,2,AS,1730,29.0,41.0,2640.0,5.0,0.0,24.0,Orange
2024,1,2,WN,2000,-1.0,0.0,487.0,0.0,0.0,0.0,Green
2024,1,2,AS,1459,-9.0,-18.0,987.0,0.0,0.0,0.0,Green
2024,1,7,DL,1829,12.0,1.0,371.0,0.0,0.0,0.0,Green
2024,1,5,AA,1340,1.0,-6.0,940.0,0.0,0.0,0.0,Green
2024,1,5,UA,1555,46.0,41.0,139.0,0.0,41.0,0.0,Orange
2024,1,7,UA,1610,168.0,165.0,888.0,0.0,52.0,113.0,Red
2024,1,5,DL,1210,-1.0,-21.0,2586.0,0.0,0.0,0.0,Green
2024,1,3,NK,1035,5.0,-1.0,381.0,0.0,0.0,0.0,Green
2024,1,1,AA,1209,-11.0,-26.0,507.0,0.0,0.0,0.0,Green
2024,1,6,UA,956,-4.0,-14.0,1874.0,0.0,0.0,0.0,Green
2024,1,6,DL,525,383.0,365.0,531.0,0.0,365.0,0.0,Red
2024,1,4,DL,1240,-5.0,-9.0,152.0,0.0,0.0,0.0,Green
2024,1,2,AS,1429,-1.0,-12.0,571.0,0.0,0.0,0.0,Green
2024,1,6,AA,618,-1.0,3.0,335.0,0.0,0.0,0.0,Green
2024,1,1,AA,1506,68.0,38.0,405.0,38.0,0.0,0.0,Orange
2024,1,7,UA,2209,12.0,-9.0,413.0,0.0,0.0,0.0,Green
2024,1,1,WN,1740,129.0,127.0,418.0,0.0,0.0,127.0,Red
2024,1,5,WN,1550,-4.0,-2.0,349.0,0.0,0.0,0.0,Green
2024,1,6,WN,1910,73.0,67.0,581.0,10.0,0.0,57.0,Red
2024,1,6,HA,1755,7.0,2.0,102.0,0.0,0.0,0.0,Green
2024,1,5,NK,545,-2.0,-11.0,936.0,0.0,0.0,0.0,Green
2024,1,5,AA,600,-4.0,-20.0,530.0,0.0,0.0,0.0,Green
2024,1,3,AS,1450,130.0,101.0,1448.0,29.0,0.0,72.0,Red
2024,1,3,DL,1525,0.0,-26.0,1532.0,0.0,0.0,0.0,Green
2024,1,2,AA,1513,-6.0,-20.0,226.0,0.0,0.0,0.0,Green
2024,1,6,DL,1015,8.0,13.0,1247.0,0.0,0.0,0.0,Green
2024,1,1,DL,1322,-8.0,-21.0,903.0,0.0,0.0,0.0,Green
2024,1,3,UA,725,-8.0,-3.0,316.0,0.0,0.0,0.0,Green
2024,1,3,F9,1431,-4.0,-7.0,971.0,0.0,0.0,0.0,Green
2024,1,2,WN,1150,38.0,52.0,1020.0,10.0,0.0,28.0,Orange
2024,1,1,AA,1527,-9.0,-21.0,234.0,0.0,0.0,0.0,Green
2024,1,4,UA,713,-12.0,-17.0,316.0,0.0,0.0,0.0,Green
2024,1,3,WN,1345,28.0,15.0,345.0,0.0,0.0,15.0,Orange
2024,1,3,AS,1300,9.0,-12.0,2586.0,0.0,0.0,0.0,Green
2024,1,3,AS,1332,32.0,49.0,1721.0,32.0,0.0,0.0,Orange
2024,1,6,DL,1230,3.0,-3.0,1562.0,0.0,0.0,0.0,Green
2024,1,2,DL,1357,-5.0,-11.0,731.0,0.0,0.0,0.0,Green
2024,1,1,DL,855,-5.0,-16.0,306.0,0.0,0.0,0.0,Green
2024,1,5,UA,2032,-1.0,-13.0,888.0,0.0,0.0,0.0,Green
2024,1,7,HA,1910,-8.0,-8.0,216.0,0.0,0.0,0.0,Green
2024,1,7,AA,1000,-1.0,-39.0,1721.0,0.0,0.0,0.0,Green
2024,1,6,AA,1650,-3.0,-12.0,1576.0,0.0,0.0,0.0,Green
2024,1,6,WN,1105,11.0,4.0,255.0,0.0,0.0,0.0,Green
2024,1,6,DL,1300,-9.0,-19.0,449.0,0.0,0.0,0.0,Green
2024,1,4,AA,704,-12.0,-18.0,1055.0,0.0,0.0,0.0,Green
2024,1,2,AA,1448,30.0,23.0,158.0,0.0,0.0,23.0,Orange
2024,1,2,WN,1450,69.0,67.0,481.0,0.0,0.0,67.0,Red
2024,1,1,UA,1730,100.0,87.0,733.0,5.0,0.0,82.0,Red
2024,1,3,UA,1300,-2.0,-29.0,1372.0,0.0,0.0,0.0,Green
2024,1,5,UA,1101,-2.0,-21.0,1008.0,0.0,0.0,0.0,Green
2024,1,3,WN,610,-2.0,-11.0,462.0,0.0,0.0,0.0,Green
2024,1,4,UA,1600,-8.0,-10.0,909.0,0.0,0.0,0.0,Green
2024,1,5,WN,1000,-2.0,-21.0,2378.0,0.0,0.0,0.0,Green
2024,1,3,AA,1519,-6.0,-29.0,892.0,0.0,0.0,0.0,Green
2024,1,3,AA,1440,-11.0,-8.0,479.0,0.0,0.0,0.0,Green
2024,1,3,WN,950,4.0,-5.0,551.0,0.0,0.0,0.0,Green
2024,1,3,AS,759,-7.0,-6.0,2021.0,0.0,0.0,0.0,Green
2024,1,3,AA,1815,-9.0,-18.0,281.0,0.0,0.0,0.0,Green
2024,1,3,AA,745,-9.0,-13.0,588.0,0.0,0.0,0.0,Green
2024,1,2,G4,1540,54.0,52.0,588.0,15.0,0.0,37.0,Orange
2024,1,6,NK,1846,-12.0,-12.0,787.0,0.0,0.0,0.0,Green
2024,1,3,DL,1227,-4.0,-20.0,1299.0,0.0,0.0,0.0,Green
